archive_path,github_path,category,status,archive_size,github_size,archive_added_lines_vs_github,archive_removed_lines_vs_github,line_similarity,archive_mtime,archive_sha256,github_sha256
NexonADBalloonLib/ADBalloon.h,NexonADBalloonLib/ADBalloon.h,normal/shared source,text-identical (encoding/EOL differs),239,224,,,,1341402543,2b9ac7ef6ef7a49ad22ee143efae47fc68cdac9ecd74690116ffaf8026a46662,bdeb03b1d246dcccf8d594f9fb24ce8f4677c6a60b4f5857c9e1bf3c88a4063c
NexonADBalloonLib/BrowserControl.cpp,NexonADBalloonLib/BrowserControl.cpp,normal/shared source,byte-identical,0,0,,,,1341402543,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
NexonADBalloonLib/BrowserControl.h,NexonADBalloonLib/BrowserControl.h,normal/shared source,byte-identical,0,0,,,,1341402543,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
NexonADBalloonLib/mssccprj.scc,NexonADBalloonLib/mssccprj.scc,resource/config/other,content-different,392,349,,,,1341402543,df246e1d9f174b98203fc794552bf85d534f90c615aa2cf83ad631cd6dd8f40e,02631a0355dbdbc20182a2ebbbc884ef0794ee5a9f3b06bff23aa54b34233a00
NexonADBalloonLib/NexonADBalloonLib.dsp,NexonADBalloonLib/NexonADBalloonLib.dsp,resource/config/other,content-different,4778,4646,1,1,0.992126,1341402543,8a7334735c7ee49c10f496df029712d9b10f052971eaa7cfb13a03c2baf6a03a,1afe8874ce8e6729198b954608ff1bb247dfd2f602eb5850c54c2f5abfa57d75
NexonADBalloonLib/NexonADBalloonLib.dsw,NexonADBalloonLib/NexonADBalloonLib.dsw,resource/config/other,text-identical (encoding/EOL differs),557,528,,,,1341402543,85cb80425c92bebb0a0ca8b001010070ae948b62bb9f8d5a6733c9bfa2ea09b2,5cc8f6e4a3a435b32690e6f854aff4150704f3eceaaa5a71a3aee9b8bd762dc3
NexonADBalloonLib/NexonADBalloonLib.plg,NexonADBalloonLib/NexonADBalloonLib.plg,resource/config/other,content-different,815,961,,,,1341402543,2d397c180270af9e6b34cb69d7e5192e3c6194f502781eef916e57fddcb74bd8,f772994318c605cf84a8add91cf614fc226ce1d368aadc6ed875cce9a56553e7
NMClass/NMCOClientObject.cpp,NMClass/NMCOClientObject.cpp,shared engine/internal library,text-identical (encoding/EOL differs),28633,27368,,,,1341402543,b5c1d0b5f2f939e2370f210d59c1b28a86be7473cbcad333abbca0c06ecb4e28,9569ad5471784c96df2c55b7ed5621f446b44e9584590483412a6d0caf694125
NMClass/NMCOClientObject.h,NMClass/NMCOClientObject.h,shared engine/internal library,text-identical (encoding/EOL differs),13423,12804,,,,1341402543,9e28ddcd6d79d0a7ce084d328b4c7ae61fbcaabe8dbf679ecc4007425a518926,927b7eba4978d31d28dc05badc9251078a3c4a513cedff9b581581fec2d81be3
NMClass/nmcogame.lib,NMClass/nmcogame.lib,shared engine/internal library,byte-identical,3134,3134,,,,1341402544,907775bce51187a37ae6e62737ee4fe67c0a072b7c6849c7f06cf7d2197e4682,907775bce51187a37ae6e62737ee4fe67c0a072b7c6849c7f06cf7d2197e4682
NMClass/NMCOHelpers.cpp,NMClass/NMCOHelpers.cpp,shared engine/internal library,text-identical (encoding/EOL differs),11802,11239,,,,1341402544,802145b7f3e9e3f5cb795447b05b34124f3314671a1797356721daa38bc728df,31f4ff20113838797be464e74eedaae0028dabb96d02b1656aa63ad2d5502d8f
NMClass/NMCOHelpers.h,NMClass/NMCOHelpers.h,shared engine/internal library,text-identical (encoding/EOL differs),5046,4823,,,,1341402544,2c4ef5bbbdf462dd698bb35639a6687d1ecef2767ad1d82a6c2852a3c8ac3319,19d9d736ad73dd21d5fa6d0e56723a37e5df7e33c182b47714eace02eccc9931
NMClass/NMCONew.h,NMClass/NMCONew.h,shared engine/internal library,text-identical (encoding/EOL differs),1922,1856,,,,1341402544,7abf5752b07e7c66b2795c6255633f9b79139f31c66e0ccd89d6844c71153b2a,e2dc55331dbfd372eb15cfe947db613e8fde650d0466fd231653a6a7e4a061d9
NMClass/nmconew.lib,NMClass/nmconew.lib,shared engine/internal library,byte-identical,1944,1944,,,,1341402544,0e46d8ef7cd18b0a4ca30cf1b31112919c2579c22ee3d308105bfe43d9d697f4,0e46d8ef7cd18b0a4ca30cf1b31112919c2579c22ee3d308105bfe43d9d697f4
NMClass/NMCRChatRoom.cpp,NMClass/NMCRChatRoom.cpp,shared engine/internal library,text-identical (encoding/EOL differs),2670,2563,,,,1341402544,c15e4be2b375f20e665b126dbc13fd2ce6967888baa303a756e8ff1e3b5bd78e,d34025e5da389d8713746316a40e3f38f01b1142466e88b4d881e443b5bbedd9
NMClass/NMCRChatRoom.h,NMClass/NMCRChatRoom.h,shared engine/internal library,text-identical (encoding/EOL differs),1189,1153,,,,1341402544,70245afe3ddff9be29fe2f76c54a09831a70be188a5203b4f6465095264ae5ee,06877bb049ae8d0e410a7e6387b4b84c5f02cb56ab0500a303234eb7a8184509
NMClass/NMCSChatSession.cpp,NMClass/NMCSChatSession.cpp,shared engine/internal library,text-identical (encoding/EOL differs),439,419,,,,1341402544,496e30d00447e74e4bc8cc70762e08b0987b28783825098a51af93312be4de75,14eb1740e7b6e1f4e078b740af074085e4069b8537d092f06655b58657e52d7e
NMClass/NMCSChatSession.h,NMClass/NMCSChatSession.h,shared engine/internal library,text-identical (encoding/EOL differs),481,462,,,,1341402544,0d21cb0f8d92abeeb26e91d686e76e2bbef3180033656c77b0747cb053d1544a,14b3d4355ef94b57b4b9348e9cc122a6b5d9a823409672e1e10d36b963afc232
NMClass/NMDataObject.cpp,NMClass/NMDataObject.cpp,shared engine/internal library,text-identical (encoding/EOL differs),74600,72051,,,,1341402544,c00511fe715841211d37156944fef4ba2196b6ea4ad67fadbb68a13b032dd470,0decccf5b342eef33fcb2af03afe84fd77f38effc9624d4c1ded76293c5797bc
NMClass/NMDataObject.h,NMClass/NMDataObject.h,shared engine/internal library,text-identical (encoding/EOL differs),58254,56148,,,,1341402544,6573b3e678ce1967c607b9fa6829975f6360ba17f1cdedeb8ffcd0e3f1df5acf,e993a6eb27ab7663f58a8dba3370fc281423bb838a1f99a26a77f3f7cd83c3c8
NMClass/NMEventHandler.cpp,NMClass/NMEventHandler.cpp,shared engine/internal library,text-identical (encoding/EOL differs),17833,17599,,,,1341402544,7c6aaf87c914e6187f50398302750f00ab4559d6902efd61ddcf7a1be8b6ba4a,445c233b7d4ab6f1357cfac7fd932a7cbd3b76d7e003e433cae433bdca10d19c
NMClass/NMEventHandler.h,NMClass/NMEventHandler.h,shared engine/internal library,text-identical (encoding/EOL differs),8755,8598,,,,1341402544,9f4c98a86b0d9590c3bbfad94cf564428e0ec35966ccb5cc30a866948f41ddd6,17b68e403e464b9ccf3501416e367932a81f014a7140e335e210f691e89aad07
NMClass/NMEventObject.cpp,NMClass/NMEventObject.cpp,shared engine/internal library,text-identical (encoding/EOL differs),51500,49592,,,,1341402544,3bf190dfccaf084902a064df06e73a60eb4158573c20af34ec5db6cf2fd2dc03,d1a4c117d2785ed202b828bf34b6a39d29b9a47ccb2426facd40f5f77590cd12
NMClass/NMEventObject.h,NMClass/NMEventObject.h,shared engine/internal library,text-identical (encoding/EOL differs),30779,29469,,,,1341402545,1b06c87561649a8efdb1910f41c285c7e3e9f27fcdeed9a37dbccd48b4d58704,90aec2cd178c9d45dd3bed31c19b2ee5fc5292630672cfc6f59dd2e2a3bdf5e7
NMClass/NMFDSFileDownloadSession.cpp,NMClass/NMFDSFileDownloadSession.cpp,shared engine/internal library,text-identical (encoding/EOL differs),1736,1667,,,,1341402545,ba2e46923ff6bcfec76553c341d4b0b92498b96d6b5818c5cec11fe523e7d645,c56f817eb4d4a22f253a9711e5a7cdec190dad0adac013b812de177a4778a8ed
NMClass/NMFDSFileDownloadSession.h,NMClass/NMFDSFileDownloadSession.h,shared engine/internal library,text-identical (encoding/EOL differs),762,737,,,,1341402545,705ae7d0759c5efcdfb80ad2a1aae6c048cc7835941746c47429fdaadf8e9260,8b433484e424c40ccbc47e1f11f9bc3bde4ad099a39513d99da8d8f1b6bf456c
NMClass/NMFiles.cpp,NMClass/NMFiles.cpp,shared engine/internal library,text-identical (encoding/EOL differs),609,580,,,,1341402545,53c2175bd9373cb5332808def1021c2fdaaedee7002577239c31f84a899b6edf,dd9d58ddbe91b994aba1529fbac63e4ac331fe827b6cd84ee4c91fef5d655c77
NMClass/NMFunctionObject.cpp,NMClass/NMFunctionObject.cpp,shared engine/internal library,text-identical (encoding/EOL differs),161177,154838,,,,1341402545,532853e572b21c57edcfd27c6fc415896d7635ababd8ddeec2cd1217ae08a0d6,5d88d1a091fcde928f91434dab2268d4140173449eaf431cdeabab220d7662a5
NMClass/NMFunctionObject.h,NMClass/NMFunctionObject.h,shared engine/internal library,text-identical (encoding/EOL differs),68921,65628,,,,1341402545,c4d21235ca7770e460ec470ed9b5bb059962227994607e98caf71f45f8e16de7,f96ad4a695c9912870035fc0390293f07e8cca3ac1d51e6a2279f7ac8d834ac0
NMClass/NMFUSFileUploadSession.cpp,NMClass/NMFUSFileUploadSession.cpp,shared engine/internal library,text-identical (encoding/EOL differs),1468,1413,,,,1341402545,7671ab4c6e7a9665150609796cd246da3f664c4f22cf1eb49351ec43bc67c0a9,28a9b4203b4a700bd7e3da8835d9cc26b7b8814ef629f83a559dd1b328884ab8
NMClass/NMFUSFileUploadSession.h,NMClass/NMFUSFileUploadSession.h,shared engine/internal library,text-identical (encoding/EOL differs),710,687,,,,1341402545,41cf650c9e98d2b1b565c3d9e4f7e597fb27e44ac820d22b2dc678bb2b47fb23,115fb7d8b4e337b47794ebb327ea6dbf4995a051a867f9ddb3cdaf99a1b7353d
NMClass/NMGeneral.h,NMClass/NMGeneral.h,shared engine/internal library,text-identical (encoding/EOL differs),1371,1314,,,,1341402545,712d8697c0aa38e2ac533b938456ae550c95ae1a22fb4dfcc9d4b74c1a2bc6ee,e648bc4a469982a27b80d9b2f6a776378a466b311db7a0b1ad471474b426a80b
NMClass/NMGSGeneralSession.cpp,NMClass/NMGSGeneralSession.cpp,shared engine/internal library,text-identical (encoding/EOL differs),5865,5610,,,,1341402545,c837346538135c40d77f9f9cc1d8d4c3024d3d7ba4456bde1160078153799587,73c21e1bb01254e7d929c492f3c155a3022e54d5bea829676e8fe53dfeb107f4
NMClass/NMGSGeneralSession.h,NMClass/NMGSGeneralSession.h,shared engine/internal library,text-identical (encoding/EOL differs),1561,1512,,,,1341402545,5273a671d9d3029eb2541e7a61feefc8be3aabf62fa4ac497f4ccced50e99723,51fe44c703555187211547709cc9e47731cb3e61d33b98fbf48f70649665513d
NMClass/NMManager.cpp,NMClass/NMManager.cpp,shared engine/internal library,text-identical (encoding/EOL differs),4856,4658,,,,1341402545,14e1cba4c6c37088bca5da51119a53d9dee9fd97d24eb8f518a6dbb07afaa980,c06973c80558006d97dd54b55884d9d1d7026d226698d4a88f60f0bf8aa76bec
NMClass/NMManager.h,NMClass/NMManager.h,shared engine/internal library,text-identical (encoding/EOL differs),2083,2003,,,,1341402545,9ac323e038bdbe750cba433b65350a477bafeaac7043f8e69cb7347eba0ceb60,50b99315dee8d081df72767514536859e12cdc3380bf664753209903692319e7
NMClass/NMPCH.h,NMClass/NMPCH.h,shared engine/internal library,text-identical (encoding/EOL differs),1100,1044,,,,1341402545,2192374d7bdd45127b112624a4b61d0126951ed48790450ba95276a59b63022b,d73766f0533b913f9acf54c80cfd5e437beeec4d06edf032583ae72493fd826d
NMClass/NMPCH2.h,NMClass/NMPCH2.h,shared engine/internal library,text-identical (encoding/EOL differs),1013,957,,,,1341402545,69949df288d64ef4c356cd3de44104298a83921fbe30cfdf41b1ca80ab1bf672,daf1ff228d59e60f2bdf713002b4798e833db2c91af20d1c5a362efed9287bdb
NMClass/NMSerializable.cpp,NMClass/NMSerializable.cpp,shared engine/internal library,text-identical (encoding/EOL differs),24587,23651,,,,1341402545,5e4f8dc357eec358d8062c42abc7424409582e20a955a53aa5ac2ae6e320acdf,032b9cc3256d2ccc3d9e54c841be95983ff4a20357274373059b3801b756d88a
NMClass/NMSerializable.h,NMClass/NMSerializable.h,shared engine/internal library,text-identical (encoding/EOL differs),8356,8075,,,,1341402546,7e3ac34d479a3436f877219f019f045a3a1a56a221d2a8d0e277c3d822b1ffd6,9e58e432d797a7cca27a6266ed5f1187d9b5bc4f68fa2d2ffdf37ee1bca33b47
NMClass/NMWSWBSession.cpp,NMClass/NMWSWBSession.cpp,shared engine/internal library,text-identical (encoding/EOL differs),692,665,,,,1341402546,cf722ab8f2578afbf3dcd3d64443c60d86f34bc3a14d2b360c59c20ea6968d63,bced125c970ec2affbf8bc023c816077b1e4ce317137ebfe731246c6a3eb32f2
NMClass/NMWSWBSession.h,NMClass/NMWSWBSession.h,shared engine/internal library,text-identical (encoding/EOL differs),518,499,,,,1341402546,e2dc8bfc07343bd4cc94f450185647c86e31905e76b6915c63a032a89a95e732,9ded27b0c9716ba5d1e4d51a5d63edb4af7aa59bf1b3ceee6111c99c77acad69
NMClass/PCH.h,NMClass/PCH.h,shared engine/internal library,text-identical (encoding/EOL differs),176,174,,,,1341402546,56e7df47394f21b78a95d55a793661aa58a73f063bfa4a17c3a19c61bca318b5,3f021a7b6f5e742b11393c1c0974cabe3f2eea3f67dac541226b600f265fed75
res/GameMain.ico,res/GameMain.ico,resource/config/other,byte-identical,13094,13094,,,,1341402551,daf2c511f67fd7ca5c1bd49cb3f179b1c75f8ce4f51b1cbf5b82fbd334e01c3c,daf2c511f67fd7ca5c1bd49cb3f179b1c75f8ce4f51b1cbf5b82fbd334e01c3c
res/NineDragons.ico,res/NineDragons.ico,resource/config/other,byte-identical,3262,3262,,,,1341402551,dc0b0be7efc08182d1a5b30675e08401f2f6efba5f078e16130d7a9514b5a44e,dc0b0be7efc08182d1a5b30675e08401f2f6efba5f078e16130d7a9514b5a44e
res/pause.ico,res/pause.ico,resource/config/other,byte-identical,766,766,,,,1341402551,2edf17fc749cab9952e12a70514618d10273cdaa920adc10eb29f10d7f992327,2edf17fc749cab9952e12a70514618d10273cdaa920adc10eb29f10d7f992327
res/play.ico,res/play.ico,resource/config/other,byte-identical,766,766,,,,1341402551,cfeda2e3b7f686eda7c8c29c8ef5f28d7c211f9884fe591e901bae3673ed6643,cfeda2e3b7f686eda7c8c29c8ef5f28d7c211f9884fe591e901bae3673ed6643
res/stop.ico,res/stop.ico,resource/config/other,byte-identical,766,766,,,,1341402552,4905720bd3b7b9c2f7616905ef6bde723f2168347e4d8cca51170d0932fbe651,4905720bd3b7b9c2f7616905ef6bde723f2168347e4d8cca51170d0932fbe651
resource.h,resource.h,normal/shared source,text-identical (encoding/EOL differs),15724,15371,,,,1341402488,85f9e909b61fb852aa066342c50abd2fcc1c38d79000a8bf9454f7426377967a,b91c8e0028880d923a518e4b6498be40bc3fa0778062b1782dacab6feaed1002
Resource/cur00001.cur,Resource/cur00001.cur,resource/config/other,byte-identical,2238,2238,,,,1341402552,380ac1baf999187cc6561a02d30c546e1facd9e2f03d5f27eea97828a8e145db,380ac1baf999187cc6561a02d30c546e1facd9e2f03d5f27eea97828a8e145db
Resource/cursor1.cur,Resource/cursor1.cur,resource/config/other,byte-identical,2238,2238,,,,1341402552,f02136ef28789b879bdee597a32e6993bc889e780f381c5d57d0df52a596ecfc,f02136ef28789b879bdee597a32e6993bc889e780f381c5d57d0df52a596ecfc
Resource/mp_arrow_diagonal_left.cur,Resource/mp_arrow_diagonal_left.cur,resource/config/other,byte-identical,2238,2238,,,,1341402552,671f7ae7f5c26cae3eb9f8e06b5b99af7be14bb747e6acc3ce9f7815a91ae889,671f7ae7f5c26cae3eb9f8e06b5b99af7be14bb747e6acc3ce9f7815a91ae889
Resource/mp_arrow_diagonal_right.cur,Resource/mp_arrow_diagonal_right.cur,resource/config/other,byte-identical,2238,2238,,,,1341402552,464b0b00625fda91c38fdba2b2f92a756d1f81f20e4c18ad27f160a77d6eaaa8,464b0b00625fda91c38fdba2b2f92a756d1f81f20e4c18ad27f160a77d6eaaa8
Resource/mp_arrow_rightandleft.cur,Resource/mp_arrow_rightandleft.cur,resource/config/other,byte-identical,2238,2238,,,,1341402552,dd5d45e0cef38579ed89ab2b455071e2e203540d5881ead6b6052e193b0dcae9,dd5d45e0cef38579ed89ab2b455071e2e203540d5881ead6b6052e193b0dcae9
Resource/mp_arrow_topandbottom.cur,Resource/mp_arrow_topandbottom.cur,resource/config/other,byte-identical,2238,2238,,,,1341402552,afae2a6711c46dc1bc5f1b290eaf270416492f6bdb3467b43454c4cb005069c4,afae2a6711c46dc1bc5f1b290eaf270416492f6bdb3467b43454c4cb005069c4
Resource/mp_changeview.cur,Resource/mp_changeview.cur,resource/config/other,byte-identical,2238,2238,,,,1341402552,0217000ccb82bf7666d9f4492b7bfcd2422a46c4b4d42a922ddaf3c3686d753d,0217000ccb82bf7666d9f4492b7bfcd2422a46c4b4d42a922ddaf3c3686d753d
Resource/mp_characterselect.cur,Resource/mp_characterselect.cur,resource/config/other,byte-identical,2238,2238,,,,1341402552,63287647d9240ed081b24771f09c52e663b55bc54d8be5e9abfff8d710055dbd,63287647d9240ed081b24771f09c52e663b55bc54d8be5e9abfff8d710055dbd
Resource/mp_chatresizeclick.cur,Resource/mp_chatresizeclick.cur,resource/config/other,byte-identical,2238,2238,,,,1341402552,b0bc3d65a9cabee552a8bfd0a78b18820118df36e815ac9d16fcb9c512ad38ba,b0bc3d65a9cabee552a8bfd0a78b18820118df36e815ac9d16fcb9c512ad38ba
Resource/mp_chatresizeover.cur,Resource/mp_chatresizeover.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,ccca8e9ff93fa735287932b5e2bf5ababa679c2c1034c374722476248382229a,ccca8e9ff93fa735287932b5e2bf5ababa679c2c1034c374722476248382229a
Resource/mp_choice.cur,Resource/mp_choice.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,a770ade1c107586d837b992550040b5ff91b3a3ed686f9cdb9d7d797f0d8286d,a770ade1c107586d837b992550040b5ff91b3a3ed686f9cdb9d7d797f0d8286d
Resource/mp_choice_push.cur,Resource/mp_choice_push.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,b0850566d3f3870e66e93987aee35e4c2d79080940866d4c54419506f42ab22f,b0850566d3f3870e66e93987aee35e4c2d79080940866d4c54419506f42ab22f
Resource/mp_combat.cur,Resource/mp_combat.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,e225d8952a0a69d1e4bdd607451f38abcd806c7754ce61b06daa618adbe677b5,e225d8952a0a69d1e4bdd607451f38abcd806c7754ce61b06daa618adbe677b5
Resource/mp_combat_push.cur,Resource/mp_combat_push.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,a6e22b12fc60ac3b713e530b12080a58de092628e4ed7caba8ce4adf9045f4e1,a6e22b12fc60ac3b713e530b12080a58de092628e4ed7caba8ce4adf9045f4e1
Resource/mp_CONVERSATION.cur,Resource/mp_CONVERSATION.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,3eb25aabfd44daf83835bb68a739266358bd3cf86c54de2ff03c027920e3131a,3eb25aabfd44daf83835bb68a739266358bd3cf86c54de2ff03c027920e3131a
Resource/mp_gatecursor.cur,Resource/mp_gatecursor.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,c7a15623379cf96c1204175b64ae7f187dec2286f25e921674c61d7cfcfdf081,c7a15623379cf96c1204175b64ae7f187dec2286f25e921674c61d7cfcfdf081
Resource/mp_lpsclick.cur,Resource/mp_lpsclick.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,ace8790b5918d0c8d2dcdee02d5d5559001872f83ce19c1fa44c93b62776a4e4,ace8790b5918d0c8d2dcdee02d5d5559001872f83ce19c1fa44c93b62776a4e4
Resource/mp_lpsover.cur,Resource/mp_lpsover.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,80bd561db68cf27eb10da37a697f214cd842fd39e4055540c22aa25d1fcf2b4e,80bd561db68cf27eb10da37a697f214cd842fd39e4055540c22aa25d1fcf2b4e
Resource/mp_mobover.cur,Resource/mp_mobover.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,e7d69f804d39064a62511520230615682b8057be12d01a4543b17b481d3cfc5d,e7d69f804d39064a62511520230615682b8057be12d01a4543b17b481d3cfc5d
Resource/mp_mobover_click.cur,Resource/mp_mobover_click.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,fd52829f5825a6130f34a33f7c791371afcc875208f968e8dcd9d66699907f74,fd52829f5825a6130f34a33f7c791371afcc875208f968e8dcd9d66699907f74
Resource/mp_noway.cur,Resource/mp_noway.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,ea312ee915bde7fa22e251bfa308ca01ac0f4850168216d831b186980b4babca,ea312ee915bde7fa22e251bfa308ca01ac0f4850168216d831b186980b4babca
Resource/mp_peace.cur,Resource/mp_peace.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,d8ceea837c9d9ec955d23945ad04f618cfe2e92346dbb7824457325a24e3c7a1,d8ceea837c9d9ec955d23945ad04f618cfe2e92346dbb7824457325a24e3c7a1
Resource/mp_peace_push.cur,Resource/mp_peace_push.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,6a31db205ac16c7875d97451590c8063a4513da539b8362ba77760549adbd4b3,6a31db205ac16c7875d97451590c8063a4513da539b8362ba77760549adbd4b3
Resource/mp_pickup_shut.cur,Resource/mp_pickup_shut.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,973f7535b3113455906a6eff2ca548e03e2ec10295c4ce781de862c1b1c2e6df,973f7535b3113455906a6eff2ca548e03e2ec10295c4ce781de862c1b1c2e6df
Resource/mp_pickup_spread.cur,Resource/mp_pickup_spread.cur,resource/config/other,byte-identical,2238,2238,,,,1341402553,ab9499eaba2fea04962dccf5ad199d4c15248ab5cadad2bc97dbb05019746569,ab9499eaba2fea04962dccf5ad199d4c15248ab5cadad2bc97dbb05019746569
Resource/mp_screenmove_down.cur,Resource/mp_screenmove_down.cur,resource/config/other,byte-identical,2238,2238,,,,1341402554,fed231cedc237a331308dfd9510efae8634bf273dc625e5eacc40464db6b6efd,fed231cedc237a331308dfd9510efae8634bf273dc625e5eacc40464db6b6efd
Resource/mp_screenmove_downleft.cur,Resource/mp_screenmove_downleft.cur,resource/config/other,byte-identical,2238,2238,,,,1341402554,94be5ed024b6024f963d4b2ac5cecdede8bc8d25cb58fb32c142ae9148c12cbe,94be5ed024b6024f963d4b2ac5cecdede8bc8d25cb58fb32c142ae9148c12cbe
Resource/mp_screenmove_downright.cur,Resource/mp_screenmove_downright.cur,resource/config/other,byte-identical,2238,2238,,,,1341402554,23be52a20035660eb4cf3e0d929f8c2316cf1f707a6513d28314f75e51011c01,23be52a20035660eb4cf3e0d929f8c2316cf1f707a6513d28314f75e51011c01
Resource/mp_screenmove_left.cur,Resource/mp_screenmove_left.cur,resource/config/other,byte-identical,2238,2238,,,,1341402554,62dd7126f4e08cf7740be357c387de130a7085caee737102231742cf0dab7e13,62dd7126f4e08cf7740be357c387de130a7085caee737102231742cf0dab7e13
Resource/mp_screenmove_right.cur,Resource/mp_screenmove_right.cur,resource/config/other,byte-identical,2238,2238,,,,1341402554,acabf97a907ae8e1cd7c6704dd075651dd181b2bc88884b5f0133b01cff79273,acabf97a907ae8e1cd7c6704dd075651dd181b2bc88884b5f0133b01cff79273
Resource/mp_screenmove_up.cur,Resource/mp_screenmove_up.cur,resource/config/other,byte-identical,2238,2238,,,,1341402554,237deda09b9419e871b076f67af9277fc6deba750835f6882321cbb36b104416,237deda09b9419e871b076f67af9277fc6deba750835f6882321cbb36b104416
Resource/mp_screenmove_upleft.cur,Resource/mp_screenmove_upleft.cur,resource/config/other,byte-identical,2238,2238,,,,1341402554,dfb39156bde96167f9dbfeb74fc729fa35ca4ae16eb817bb36f1b536be283cc2,dfb39156bde96167f9dbfeb74fc729fa35ca4ae16eb817bb36f1b536be283cc2
Resource/mp_screenmove_upright.cur,Resource/mp_screenmove_upright.cur,resource/config/other,byte-identical,2238,2238,,,,1341402554,e4547db7cf5257f14f0fa220fdcd7f8d4dd1150b82a736710b819c608943a928,e4547db7cf5257f14f0fa220fdcd7f8d4dd1150b82a736710b819c608943a928
